	ARTICLE	ARTICLE DATE	NUM SENTENCES_x	NUM SENTENCES_y
0	PMC3515553	12/2012	13.0	2.0
1	PMC5546866	8/2017	9.0	1.0
2	PMC4113768	7/2014	6.0	1.0
3	PMC2996405	11/2010	2.0	0.0
4	PMC3613945	2/2013	2.0	0.0
5	PMC3427192	4/2012	1.0	0.0
6	PMC3695234	7/2013	1.0	0.0
7	PMC3773018	4/2013	1.0	0.0
8	PMC4377870	3/2015	1.0	0.0
9	PMC5155676	12/2016	1.0	0.0
10	PMC5372327	3/2017	1.0	0.0
11	PMC4448820	5/2015	0.0	1.0
