	ARTICLE	ARTICLE DATE	NUM SENTENCES
12	PMC4908484	6/2016	4
8	PMC4072587	6/2014	2
0	PMC2396486	6/2008	1
1	PMC2996405	11/2010	1
2	PMC3276895	11/2011	1
3	PMC3277098	12/2011	1
4	PMC3476426	8/2012	1
5	PMC3515553	12/2012	1
6	PMC3651971	5/2013	1
7	PMC3717170	5/2013	1
9	PMC4277121	12/2015	1
10	PMC4396835	1/2015	1
11	PMC4595656	10/2015	1
13	PMC5385921	4/2017	1
