	ARTICLE	ARTICLE DATE	NUM SENTENCES
9	PMC4889866	5/2016	6
2	PMC3613945	2/2013	4
0	PMC2798111	12/2010	1
1	PMC3348565	4/2012	1
3	PMC3695234	7/2013	1
4	PMC3702245	6/2013	1
5	PMC4113768	7/2014	1
6	PMC4251419	12/2014	1
7	PMC4302429	1/2015	1
8	PMC4448820	5/2015	1
10	PMC5045784	10/2016	1
11	PMC5064894	10/2016	1
12	PMC5489519	6/2017	1
13	PMC5941617	5/2018	1
