	ARTICLE	ARTICLE DATE	NUM SENTENCES
7	PMC4302429	1/2015	2
0	PMC3039633	2/2011	1
1	PMC3257641	3/2010	1
2	PMC3365381	3/2011	1
3	PMC3465343	10/2012	1
4	PMC3485340	10/2012	1
5	PMC3926113	1/2014	1
6	PMC4113768	7/2014	1
8	PMC4396835	1/2015	1
9	PMC4690051	12/2015	1
10	PMC4908484	6/2016	1
11	PMC4992225	8/2016	1
12	PMC5351212	3/2017	1
13	PMC5952272	5/2018	1
