	ARTICLE	ARTICLE DATE	NUM SENTENCES_x	NUM SENTENCES_y
0	PMC5941617	5/2018	2	0.0
1	PMC3465343	10/2012	2	0.0
2	PMC2582131	11/2008	2	0.0
3	PMC4071151	6/2014	1	0.0
4	PMC5706533	11/2017	1	0.0
5	PMC5264377	7/2016	1	0.0
6	PMC5084016	10/2016	1	0.0
7	PMC5014971	8/2016	1	0.0
8	PMC4969253	8/2016	1	0.0
9	PMC4488777	5/2015	1	0.0
10	BMJ_2010_Apr_29_340_c1640	4/2010	1	0.0
11	PMC3827489	10/2013	1	0.0
12	PMC3659910	1/2013	1	0.0
13	PMC3651971	5/2013	1	0.0
14	PMC3488410	10/2012	1	0.0
15	PMC3472720	8/2012	1	0.0
16	PMC3471827	10/2012	1	1.0
17	PMC3407995	7/2012	1	0.0
18	PMC3702245	6/2013	1	0.0
