	ARTICLE	ARTICLE DATE	NUM SENTENCES
8	PMC3739737	8/2013	3
13	PMC4969253	8/2016	3
10	PMC4113768	7/2014	3
15	PMC5062906	10/2016	2
7	PMC3672018	5/2013	2
9	PMC3827489	10/2013	1
14	PMC5024513	9/2016	1
12	PMC4896250	4/2016	1
11	PMC4377888	3/2015	1
0	PMC3338544	4/2012	1
1	PMC3355895	1/2011	1
6	PMC3515887	11/2012	1
5	PMC3465343	10/2012	1
4	PMC3427250	8/2012	1
3	PMC3424155	8/2012	1
2	PMC3356951	4/2012	1
16	PMC5273824	1/2017	1
