	ARTICLE	ARTICLE DATE	NUM SENTENCES
5	PMC4329404	10/2014	11
12	PMC5784894	1/2018	5
10	PMC4689556	12/2015	2
0	PMC3034879	12/2010	1
1	PMC3271033	1/2012	1
2	PMC3347007	4/2012	1
3	PMC3406997	5/2012	1
4	PMC3424155	8/2012	1
6	PMC4448820	5/2015	1
7	PMC4466139	6/2015	1
8	PMC4499946	7/2015	1
9	PMC4595656	10/2015	1
11	PMC5685050	10/2014	1
13	PMC5941617	5/2018	1
14	PMC5995352	6/2018	1
