	ARTICLE	ARTICLE DATE	NUM SENTENCES
3	PMC3651971	5/2013	4
12	PMC5062906	10/2016	4
0	PMC3034879	12/2010	2
1	PMC3039633	2/2011	2
5	PMC4072587	6/2014	2
7	PMC4405493	4/2015	2
10	PMC4969253	8/2016	2
11	PMC4982007	8/2016	2
2	PMC3616124	4/2013	1
4	PMC3672018	5/2013	1
6	PMC4224012	11/2014	1
8	PMC4499946	7/2015	1
9	PMC4690051	12/2015	1
13	PMC5146866	12/2016	1
14	PMC5410409	4/2017	1
15	PMC5941617	5/2018	1
