	ARTICLE	ARTICLE DATE	NUM SENTENCES
9	PMC4208652	6/2014	4
3	PMC3322122	4/2012	2
4	PMC3342123	3/2012	2
0	PMC2682672	6/2009	2
2	PMC3208550	11/2011	1
5	PMC3423345	8/2012	1
6	PMC3532199	11/2012	1
7	PMC3877003	12/2013	1
8	PMC4132016	8/2014	1
1	PMC3156909	9/2011	1
10	PMC4448820	5/2015	1
11	PMC4516488	9/2009	1
12	PMC4663595	11/2015	1
13	PMC4685088	12/2015	1
14	PMC4806285	3/2016	1
15	PMC5069446	10/2016	1
16	PMC5187359	12/2016	1
17	PMC6039335	7/2018	1
