	ARTICLE	ARTICLE DATE	NUM SENTENCES_x	NUM SENTENCES_y
0	PMC4859539	5/2016	7.0	40.0
1	PMC3501517	11/2012	1.0	0.0
2	PMC3702245	6/2013	1.0	0.0
3	PMC4302429	1/2015	1.0	0.0
4	PMC4448820	5/2015	1.0	0.0
5	PMC4934634	11/2015	1.0	0.0
6	PMC5679631	11/2017	1.0	0.0
7	PMC3347028	3/2012	0.0	3.0
8	PMC3356951	4/2012	0.0	1.0
9	PMC4251419	12/2014	0.0	1.0
10	PMC4303849	1/2015	0.0	1.0
