	ARTICLE	ARTICLE DATE	NUM SENTENCES
2	PMC3740243	8/2013	2
0	PMC3387724	7/2012	1
1	PMC3728489	7/2013	1
3	PMC4216020	10/2014	1
4	PMC4409764	4/2015	1
5	PMC4539876	7/2015	1
6	PMC4682386	12/2015	1
7	PMC4682819	12/2015	1
8	PMC4728620	1/2016	1
9	PMC4957279	7/2016	1
10	PMC5133065	10/2016	1
11	PMC5347102	3/2017	1
12	PMC5643576	9/2015	1
