	ARTICLE	ARTICLE DATE	NUM SENTENCES_x	NUM SENTENCES_y
0	PMC4910734	6/2015	9.0	13.0
1	PMC5901203	4/2018	5.0	4.0
2	PMC4896250	4/2016	1.0	1.0
3	PMC4995778	8/2016	1.0	0.0
4	PMC5215441	7/2016	1.0	0.0
5	PMC3662163	3/2013	0.0	1.0
6	PMC4380381	3/2015	0.0	1.0
7	PMC4392553	3/2015	0.0	1.0
8	PMC4397922	4/2015	0.0	1.0
9	PMC4404267	4/2015	0.0	1.0
10	PMC4539876	7/2015	0.0	1.0
