	ARTICLE	ARTICLE DATE	NUM SENTENCES
1437	PMC5420151	5/2017	112
1179	PMC4949006	7/2016	112
805	PMC4316389	1/2015	112
251	PMC3231910	4/2011	112
1250	PMC5025983	8/2015	112
172	PMC2996405	11/2010	111
1019	PMC4684854	12/2015	111
968	PMC4588865	8/2015	111
545	PMC3794857	10/2013	111
35	PMC1888711	5/2007	111
850	PMC4388909	5/2014	111
538	PMC3773449	8/2013	110
1355	PMC5279975	12/2016	110
181	PMC3028947	11/2010	110
129	PMC2831965	1/2010	110
683	PMC4109981	7/2014	110
311	PMC3354911	12/2011	110
337	PMC3406997	5/2012	109
708	PMC4161853	8/2014	109
81	PMC2644268	3/2009	109
463	PMC3642194	5/2013	109
346	PMC3417531	7/2012	109
1602	PMC5804527	8/2016	109
646	PMC4031379	5/2014	109
1138	PMC4891888	6/2016	109
892	PMC4441812	6/2015	109
1433	PMC5417583	5/2017	108
781	PMC4275682	12/2014	108
1245	PMC5024431	9/2016	108
327	PMC3385436	2/2012	108
315	PMC3356951	4/2012	108
1439	PMC5424337	10/2016	108
1369	PMC5307851	2/2017	108
41	PMC2022638	10/2007	108
772	PMC4266867	11/2014	107
747	PMC4216170	7/2014	107
523	PMC3740243	8/2013	107
1160	PMC4924192	6/2016	107
249	PMC3231892	4/2011	107
787	PMC4287506	10/2014	107
4	BMJ_2012_May_17_344_e2088	5/2012	106
899	PMC4453242	5/2015	106
736	PMC4202338	10/2014	106
1230	PMC5000726	8/2016	106
133	PMC2850511	4/2010	106
108	PMC2740662	6/2008	106
1275	PMC5062906	10/2016	106
302	PMC3338544	4/2012	106
146	PMC2889879	5/2010	106
205	PMC3104979	5/2011	106
881	PMC4425150	4/2015	106
1418	PMC5387697	2/2017	106
816	PMC4334623	2/2015	106
1032	PMC4701936	1/2016	106
613	PMC3933411	12/2013	106
1573	PMC5706533	11/2017	105
656	PMC4051747	5/2014	105
895	PMC4446764	5/2015	105
371	PMC3475131	6/2012	105
1043	PMC4728621	1/2016	105
84	PMC2670501	4/2009	105
648	PMC4034700	5/2014	105
1187	PMC4964025	7/2016	105
1372	PMC5318550	2/2017	105
1133	PMC4881207	5/2016	105
1512	PMC5552255	8/2017	105
187	PMC3039633	2/2011	104
609	PMC3926776	2/2011	104
1140	PMC4892663	5/2016	104
542	PMC3783381	9/2013	104
105	PMC2726293	9/2009	104
1171	PMC4936536	6/2016	104
1253	PMC5029041	9/2016	104
700	PMC4143835	8/2014	104
725	PMC4190429	9/2014	104
1071	PMC4765528	12/2015	104
535	PMC3763666	7/2012	104
264	PMC3257641	3/2010	103
318	PMC3365381	3/2011	103
368	PMC3472225	8/2012	103
377	PMC3483668	10/2012	103
1053	PMC4733713	7/2015	103
1432	PMC5415431	11/2016	103
822	PMC4351952	3/2015	102
1002	PMC4663580	11/2015	102
606	PMC3922790	1/2014	102
763	PMC4251419	12/2014	102
228	PMC3166760	9/2011	102
185	PMC3034879	12/2010	102
1338	PMC5206289	5/2016	102
1161	PMC4925957	6/2016	102
1470	PMC5474873	6/2017	102
1544	PMC5648128	10/2017	102
1214	PMC4993554	8/2016	102
1572	PMC5704156	11/2017	101
96	PMC2689221	5/2009	101
1591	PMC5763349	3/2017	101
136	PMC2872349	4/2010	101
1447	PMC5437202	5/2017	101
528	PMC3747105	8/2013	101
1444	PMC5434576	5/2017	101
571	PMC3855580	10/2013	101
729	PMC4193194	10/2014	101
1239	PMC5017073	7/2016	101
1364	PMC5295046	12/2016	101
265	PMC3257747	3/2011	101
1285	PMC5084028	10/2016	100
1201	PMC4977686	8/2016	100
381	PMC3489539	8/2012	100
480	PMC3672018	5/2013	100
617	PMC3945795	3/2014	100
643	PMC4026680	3/2014	100
314	PMC3355895	1/2011	100
196	PMC3094838	3/2011	100
753	PMC4231189	11/2014	100
508	PMC3708703	6/2013	99
147	PMC2898025	5/2010	99
788	PMC4289064	1/2015	99
503	PMC3702339	6/2013	99
814	PMC4330948	2/2015	99
915	PMC4482631	6/2015	99
232	PMC3171895	9/2011	99
681	PMC4106226	7/2014	99
749	PMC4221707	11/2014	99
533	PMC3759332	9/2013	99
458	PMC3635203	2/2013	98
877	PMC4417995	4/2015	98
1543	PMC5646153	10/2017	98
738	PMC4207047	5/2014	98
810	PMC4327187	1/2015	98
77	PMC2639309	3/2009	98
1063	PMC4752592	2/2016	98
113	PMC2764711	10/2009	98
1059	PMC4739392	2/2016	98
1603	PMC5804547	5/2017	98
1458	PMC5445671	6/2017	97
1498	PMC5526977	7/2017	97
223	PMC3134915	1/2011	97
512	PMC3717170	5/2013	97
718	PMC4172780	9/2014	97
67	PMC2526009	10/2008	97
332	PMC3400371	7/2012	97
846	PMC4383575	1/2015	97
906	PMC4464033	6/2015	97
1596	PMC5792223	1/2018	97
481	PMC3673988	6/2013	97
1619	PMC5919629	4/2018	97
1610	PMC5831579	3/2018	97
1134	PMC4882683	5/2016	97
1622	PMC5941629	5/2018	97
907	PMC4464209	6/2015	97
1429	PMC5409656	3/2017	97
193	PMC3076295	3/2011	97
1606	PMC5814099	2/2018	96
1549	PMC5658906	10/2017	96
411	PMC3547777	12/2012	96
474	PMC3660294	5/2013	96
476	PMC3664621	5/2013	96
1616	PMC5901203	4/2018	96
325	PMC3378453	4/2012	96
162	PMC2963768	10/2010	96
1088	PMC4806285	3/2016	96
721	PMC4181917	6/2014	96
452	PMC3616124	4/2013	96
583	PMC3872504	8/2013	96
874	PMC4414468	4/2015	96
732	PMC4194375	10/2014	96
112	PMC2759448	6/2009	96
1575	PMC5708048	11/2017	96
794	PMC4302093	1/2015	96
154	PMC2936567	9/2010	96
414	PMC3552819	12/2012	95
837	PMC4377896	3/2015	95
11	PMC1187906	6/2005	95
962	PMC4581239	8/2015	95
743	PMC4210927	10/2014	95
1236	PMC5014971	8/2016	95
336	PMC3404662	4/2012	95
1173	PMC4939564	8/2015	95
645	PMC4029895	5/2014	95
1399	PMC5367805	3/2017	95
226	PMC3156327	4/2011	94
1522	PMC5590183	9/2017	94
1332	PMC5167470	12/2016	94
1330	PMC5161647	8/2016	94
356	PMC3433666	8/2012	94
733	PMC4196482	11/2014	94
239	PMC3195813	10/2010	94
1438	PMC5421133	5/2017	94
99	PMC2716336	7/2009	94
1413	PMC5381535	6/2014	94
1249	PMC5025575	9/2016	94
829	PMC4363193	3/2015	94
1488	PMC5513447	7/2017	94
1536	PMC5634602	10/2017	94
809	PMC4325128	2/2015	94
76	PMC2633366	8/2006	94
402	PMC3532976	10/2012	94
956	PMC4558831	9/2015	93
1443	PMC5433134	5/2017	93
1454	PMC5443512	5/2017	93
1422	PMC5393280	12/2016	93
156	PMC2939651	8/2010	93
695	PMC4142706	7/2014	93
1110	PMC4849435	3/2016	93
305	PMC3347007	4/2012	93
991	PMC4636015	9/2015	93
1554	PMC5678092	11/2017	93
1158	PMC4923982	5/2016	93
1558	PMC5682869	11/2017	93
15	PMC1280409	9/2005	93
338	PMC3407139	7/2012	93
826	PMC4358872	2/2015	93
1191	PMC4971719	8/2016	93
671	PMC4078997	5/2014	93
1520	PMC5585984	9/2017	93
51	PMC2290983	4/2008	93
1453	PMC5442804	9/2016	92
1415	PMC5385335	4/2017	92
1167	PMC4934568	10/2014	92
843	PMC4383226	2/2015	92
1163	PMC4930210	7/2016	92
475	PMC3662163	3/2013	92
1023	PMC4690051	12/2015	92
1162	PMC4929134	8/2016	92
1098	PMC4825100	2/2016	92
1157	PMC4921626	6/2016	92
419	PMC3559868	1/2013	92
422	PMC3570294	11/2012	92
431	PMC3582478	2/2013	92
9	PMC1182379	6/2005	92
152	PMC2916909	7/2010	92
1208	PMC4988030	8/2016	92
1521	PMC5587553	9/2017	92
1568	PMC5695303	11/2017	92
1288	PMC5085625	9/2016	92
669	PMC4077117	6/2014	91
974	PMC4595656	10/2015	91
1103	PMC4832516	10/2015	91
544	PMC3792831	9/2013	91
1212	PMC4990280	8/2016	91
1358	PMC5286846	1/2017	91
836	PMC4377888	3/2015	91
178	PMC3021711	5/2010	91
1397	PMC5359797	3/2017	91
1326	PMC5149655	12/2016	91
1050	PMC4730776	1/2016	91
38	PMC1937008	7/2007	91
1576	PMC5708051	11/2017	91
853	PMC4392531	3/2015	90
114	PMC2776230	10/2009	90
1613	PMC5838861	3/2018	90
1523	PMC5593991	9/2017	90
856	PMC4396835	1/2015	90
858	PMC4397922	4/2015	90
905	PMC4464022	6/2015	90
64	PMC2516569	8/2008	90
1132	PMC4878056	5/2016	90
1175	PMC4940755	7/2015	90
1428	PMC5408281	4/2017	90
1004	PMC4663595	11/2015	90
1139	PMC4892656	6/2016	90
317	PMC3360698	5/2012	90
558	PMC3821942	10/2013	90
1087	PMC4803956	2/2016	90
273	PMC3270452	1/2012	90
408	PMC3542400	1/2013	90
194	PMC3081498	7/2006	89
1319	PMC5137891	12/2016	89
1197	PMC4975901	8/2016	89
1547	PMC5656136	8/2017	89
45	PMC2100429	9/2007	89
930	PMC4512131	8/2015	89
789	PMC4289552	12/2014	89
395	PMC3515553	12/2012	89
597	PMC3898607	1/2014	89
415	PMC3553086	1/2013	89
1096	PMC4820961	3/2016	89
775	PMC4269172	12/2014	89
434	PMC3585741	1/2013	89
768	PMC4260190	11/2014	89
755	PMC4231606	10/2013	89
510	PMC3710985	7/2013	88
1222	PMC4997411	8/2016	88
1007	PMC4668747	12/2015	88
364	PMC3465343	10/2012	88
1441	PMC5426325	4/2017	88
1155	PMC4919537	4/2016	88
79	PMC2639379	12/2008	88
1256	PMC5031324	9/2016	88
986	PMC4625530	10/2015	88
1403	PMC5371292	3/2017	88
1530	PMC5623264	9/2017	88
208	PMC3111740	5/2011	88
894	PMC4446740	4/2015	88
1410	PMC5379504	4/2017	88
16	PMC1281283	10/2005	88
66	PMC2516600	8/2008	88
267	PMC3260171	12/2011	87
1359	PMC5291080	1/2017	87
233	PMC3178495	9/2011	87
493	PMC3690969	7/2013	87
715	PMC4171568	9/2014	87
1215	PMC4993958	8/2016	87
1570	PMC5697969	12/2017	87
1038	PMC4719746	1/2016	87
217	PMC3120197	7/2011	87
1306	PMC5118763	12/2016	87
864	PMC4405493	4/2015	87
1412	PMC5381088	4/2017	87
1448	PMC5437650	5/2017	87
462	PMC3641012	4/2013	87
1446	PMC5436890	5/2017	87
63	PMC2442189	7/2008	86
1586	PMC5738092	12/2017	86
1174	PMC4939634	7/2016	86
831	PMC4368660	3/2015	86
285	PMC3295346	9/2011	86
614	PMC3937317	2/2014	86
593	PMC3893486	12/2013	86
126	PMC2830165	2/2010	86
660	PMC4061886	7/2013	86
955	PMC4558714	9/2015	86
1024	PMC4690060	12/2015	85
484	PMC3678445	5/2013	85
197	PMC3095501	6/2011	85
534	PMC3760821	9/2013	85
292	PMC3316748	10/2011	85
391	PMC3509518	11/2012	85
222	PMC3134395	6/2011	85
1584	PMC5732505	12/2017	85
1268	PMC5052464	9/2016	85
1479	PMC5486996	9/2016	85
250	PMC3231909	4/2011	84
72	PMC2581757	11/2008	84
68	PMC2529404	9/2008	84
951	PMC4548904	8/2015	84
123	PMC2822901	3/2010	84
573	PMC3857567	12/2013	84
804	PMC4314535	10/2014	84
871	PMC4410595	4/2015	84
801	PMC4311629	1/2015	84
793	PMC4298806	11/2013	84
1553	PMC5675249	12/2016	84
254	PMC3237352	4/2011	84
398	PMC3520859	11/2012	84
1099	PMC4825101	10/2015	84
101	PMC2721967	7/2009	84
547	PMC3798907	8/2013	84
667	PMC4073172	6/2014	84
1296	PMC5094567	6/2016	84
866	PMC4407308	4/2015	83
1475	PMC5485024	3/2017	83
1298	PMC5096291	11/2016	83
621	PMC3969295	2/2014	83
1401	PMC5369775	3/2017	83
1587	PMC5741981	12/2018	83
1194	PMC4974775	8/2016	83
825	PMC4354412	3/2015	83
710	PMC4162567	9/2014	83
1423	PMC5396145	10/2016	83
106	PMC2727050	8/2009	83
155	PMC2939583	8/2010	83
1514	PMC5562975	8/2017	83
1419	PMC5387760	11/2016	83
492	PMC3687314	7/2013	83
887	PMC4429968	5/2015	83
791	PMC4292660	7/2014	83
483	PMC3675032	6/2013	82
383	PMC3496584	7/2012	82
34	PMC1868729	3/2007	82
1574	PMC5707701	11/2017	82
137	PMC2873552	4/2010	82
1016	PMC4682819	12/2015	82
278	PMC3274449	12/2011	82
198	PMC3095978	4/2011	82
698	PMC4143751	8/2014	82
696	PMC4142888	4/2014	82
413	PMC3551641	11/2012	82
179	PMC3022194	1/2010	82
1424	PMC5396370	10/2016	82
844	PMC4383437	3/2015	82
174	PMC3001154	12/2006	81
607	PMC3925765	9/2013	81
1311	PMC5126873	11/2016	81
229	PMC3168906	11/2011	81
867	PMC4407379	4/2015	81
1006	PMC4667490	12/2015	81
679	PMC4100392	6/2014	81
833	PMC4377862	2/2015	81
840	PMC4380381	3/2015	81
990	PMC4632423	10/2015	81
1286	PMC5084041	10/2016	81
1196	PMC4975765	1/2016	81
211	PMC3115550	5/2011	81
1189	PMC4967672	7/2016	81
1008	PMC4670104	12/2015	80
1233	PMC5012699	9/2016	80
1240	PMC5017599	9/2016	80
1188	PMC4964214	7/2016	80
893	PMC4441930	12/2013	80
1231	PMC5005165	1/2016	80
1538	PMC5640793	9/2017	80
961	PMC4574972	9/2015	80
1425	PMC5404142	4/2017	80
959	PMC4569533	9/2015	80
0	BMJ_2008_Nov_7_337_a2001	11/2008	80
195	PMC3083444	4/2011	80
326	PMC3382418	6/2012	80
500	PMC3700139	2/2011	80
269	PMC3263630	1/2012	80
746	PMC4216020	10/2014	80
98	PMC2707610	7/2009	80
266	PMC3260090	12/2011	80
276	PMC3272870	12/2011	80
659	PMC4054662	7/2014	80
394	PMC3514205	10/2012	79
802	PMC4314242	10/2014	79
657	PMC4051754	6/2014	79
70	PMC2570364	10/2008	79
1075	PMC4775024	3/2016	79
1283	PMC5084009	10/2016	79
1027	PMC4693404	12/2015	79
688	PMC4122175	8/2014	79
429	PMC3578836	2/2013	79
578	PMC3862451	1/2014	78
795	PMC4302388	1/2015	78
702	PMC4152245	9/2014	78
739	PMC4208652	6/2014	78
1392	PMC5350159	3/2017	78
680	PMC4103639	11/2011	78
501	PMC3702144	5/2012	78
1635	PMC6033232	7/2018	78
1143	PMC4897157	5/2016	78
1204	PMC4979959	8/2016	78
692	PMC4132016	8/2014	78
1093	PMC4811441	3/2016	77
231	PMC3170266	8/2011	77
1490	PMC5514114	7/2017	77
121	PMC2821652	2/2010	77
1040	PMC4722751	1/2016	77
1223	PMC4997421	8/2016	77
1484	PMC5504744	7/2017	77
1384	PMC5334760	2/2017	77
1185	PMC4958285	7/2016	77
1593	PMC5784894	1/2018	77
457	PMC3635165	2/2013	77
591	PMC3882256	1/2014	77
520	PMC3735637	11/2012	77
1242	PMC5019390	9/2016	77
247	PMC3227644	11/2011	77
1528	PMC5621069	9/2017	77
1569	PMC5695448	11/2017	77
165	PMC2987887	11/2010	77
589	PMC3880212	12/2013	77
1216	PMC4995763	8/2016	77
324	PMC3376765	6/2012	76
1386	PMC5337401	12/2016	76
832	PMC4372177	2/2015	76
1585	PMC5736940	12/2017	76
1221	PMC4997301	9/2016	76
53	PMC2330139	3/2008	76
507	PMC3705320	3/2013	76
344	PMC3415211	5/2012	76
752	PMC4224261	9/2014	76
800	PMC4309881	2/2015	76
331	PMC3395583	7/2012	76
1605	PMC5812027	2/2018	76
449	PMC3614477	3/2013	76
1618	PMC5913619	4/2018	76
653	PMC4047075	6/2014	75
1559	PMC5684468	11/2017	75
922	PMC4499266	4/2015	75
1064	PMC4752899	11/2015	75
1062	PMC4746875	10/2015	75
888	PMC4430416	5/2015	75
711	PMC4162926	9/2014	75
581	PMC3868354	4/2013	75
1248	PMC5025498	6/2016	75
1186	PMC4962409	7/2016	75
1629	PMC5995352	6/2018	75
807	PMC4319143	1/2015	75
988	PMC4630792	11/2015	75
993	PMC4642531	8/2015	75
1407	PMC5372860	2/2017	75
1310	PMC5123236	11/2016	75
916	PMC4483650	6/2015	74
435	PMC3585827	1/2013	74
1552	PMC5664622	9/2017	74
407	PMC3538633	1/2013	74
690	PMC4124499	8/2014	74
444	PMC3608914	3/2013	74
